redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,aof_current_size,aof_base_size,aof_pending_rewrite,aof_buffer_length,aof_rewrite_buffer_length,aof_pending_bio_fsync,aof_delayed_fsync,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24312,c761d9a32aba6ae0dbc1d7201e21331c8bba0c24,6379,6,0,6,6,4754820,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config611.conf,1,32,0,0,1766560,1.68,4702208,4.48,1826784,1.74,96.70,1062840,531608,703720,56.98,1814968,2072576,5038080,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,allkeys-lru,1.14,257608,2.43,2965504,0.93,-335872,2.69,2957416,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632144766,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,7530,1500014,100000,551.52,36.77,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,5a8e56d1d46253de9f00785e72f768b6a4b45b80,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.266436,0.138828,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24416,10bd145674b36d1b6af36869217537528f22ba8e,6379,6,0,39,39,4754832,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config612.conf,1,32,0,0,1766560,1.68,4702208,4.48,1826784,1.74,96.70,1062840,531608,703720,56.98,1815120,2072576,5038080,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,volatile-lru,1.14,257456,2.43,2965504,0.93,-335872,2.69,2957416,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632144778,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,12470,1500014,100000,913.37,60.89,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,e63e8b9e67bf5282b3734a42f868ed1a066635ff,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.283717,0.108273,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24522,938469b1d83c18d47bac8cd8fc6667d875923b47,6379,6,0,39,39,4754844,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config613.conf,1,32,0,0,1766560,1.68,4661248,4.45,1826784,1.74,96.70,1062840,531608,703720,56.98,1814952,2072576,5038080,58986446848,54.94,37888,37.00,0,0,0,2097152000,1.95,allkeys-random,1.14,257624,2.43,2965504,0.93,-376832,2.67,2916456,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632144790,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,12473,1500014,100000,913.56,60.90,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,3139fd7bdbe5d38f0ce936b1c689ee9866beafc7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.278323,0.117448,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24630,d6eb3ae273956d60b0819e09ac07a07c6907a899,6379,6,0,16,16,4754856,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config614.conf,1,32,0,0,1766408,1.68,4931584,4.70,2023280,1.93,87.30,1062688,531608,703720,56.99,1814952,2072576,5439488,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,allkeys-random,1.14,257624,2.62,3366912,0.91,-507904,2.83,3186944,4,0,0,0,8,jemalloc-5.1.0,0,0,0,20000,0,1632144802,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,20119,1500014,100000,1473.65,98.24,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,9143dd8ddded1b778e6bc5d6603b7925ed564e21,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.282464,0.128939,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24751,21d99f06139a4e7da989206aedf29e43c24fddc0,6379,6,0,24,24,4754868,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config615.conf,1,32,0,0,1766560,1.68,4997120,4.77,1905776,1.82,92.70,1062840,531608,703720,56.98,1815528,2072576,5189632,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,volatile-random,1.14,257048,2.50,3117056,0.96,-192512,2.86,3252328,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632144814,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15211,1500014,100000,1114.10,74.27,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,94fc4559fb44eaaf6ae01b52ba139424c46ccc3d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.260706,0.117986,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,24874,8ad01a41d8e2e22a79752d032de1f213b680ced8,6379,6,0,24,24,4754880,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config616.conf,1,32,0,0,1766560,1.68,4902912,4.68,1826784,1.74,96.70,1062840,531608,703720,56.98,1815688,2072576,7421952,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,volatile-random,1.14,256888,3.58,5349376,0.66,-2519040,2.81,3158120,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632144826,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15202,1500014,100000,1113.45,74.23,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,65edf12db7fed8586fdc6f9dc8d9bc23c6bc7ccb,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.268654,0.108079,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,25010,5e981b2782c45f3c4e13cb4d533ed4c332ebd16f,6379,6,0,37,37,4754892,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config617.conf,1,32,0,0,1766624,1.68,4706304,4.49,1826872,1.74,96.70,1062904,531608,703720,56.98,1782160,2031616,4984832,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,volatile-random,1.14,249456,2.45,2953216,0.94,-278528,2.70,2961448,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632144838,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15387,1500014,100000,1127.03,75.13,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,b0a2f88564f3492ab4f19ec03995c264cdd8bf10,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.353394,0.168969,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,25161,2256fe187276c15d621f127bd9e45977a1871485,6379,639,0,28,28,4755538,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config618.conf,1,32,0,0,1766624,1.68,4685824,4.47,1821336,1.74,97.00,1062904,531608,703720,56.98,1782184,2031616,4898816,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,volatile-random,1.14,249432,2.41,2867200,0.96,-212992,2.75,2982912,220,0,0,0,224,jemalloc-5.1.0,0,0,0,5341,0,1632145453,ok,0,-1,569344,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,4,1500014,100000,0.37,0.03,0,0,0,0,0,0.00,0,0,0,0,0,0,175,0,0,0,0,0,0,master,0,4d3b6e0842d2603b8af11ae1af8394a1a8d25de7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.270616,0.476481,0.003785,0.005737,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,1072,fbcf5fc1a02ce78f71b4a3216403a4ae3f0187f1,6379,1114,0,11,11,4756658,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config619.conf,1,32,0,0,1766624,1.68,4542464,4.33,1826848,1.74,96.70,1062904,531608,703720,56.98,1782040,2031616,7045120,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,volatile-random,1.14,249576,3.47,5013504,0.64,-2502656,2.60,2797608,220,0,0,0,224,jemalloc-5.1.0,0,0,0,3767,0,1632146399,ok,0,-1,466944,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,17,1500014,100000,1.28,0.09,0,0,0,0,0,0.00,0,0,0,0,0,0,184,0,0,0,0,0,0,master,0,1997f886ca6d9e7fcab7082c6e7937acbac4b8e8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.856574,0.753067,0.005336,0.006329,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13211,64e0318a22dde79c42c735e41dce0708309f98d7,6379,6,0,36,36,4756670,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config620.conf,1,32,0,0,1766624,1.68,4702208,4.48,1826848,1.74,96.70,1062904,531608,703720,56.98,1781992,2031616,4980736,58986446848,54.94,37888,37.00,0,0,0,1887436800,1.76,volatile-lru,1.14,249624,2.45,2949120,0.94,-278528,2.69,2957352,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632146616,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15399,1500014,100000,1127.91,75.19,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,a9f5e8d93bfc917dcab66edcd9f860fc31b2b13e,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.317825,0.145695,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13347,ad32e48549e25cd0deb2783b4a937add02fa689b,6379,6,0,35,35,4756682,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config621.conf,1,32,0,0,1766560,1.68,4718592,4.50,1826784,1.74,96.70,1062840,531608,703720,56.98,1815528,2072576,5156864,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,allkeys-lru,1.14,257048,2.49,3084288,0.92,-438272,2.70,2973800,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632146628,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,14866,1500014,100000,1088.88,72.59,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,923295b7bf8aaee85460166b4f7759763fa52524,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.305749,0.158989,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13476,aa7b76838d3a6c808417b12c1ce519e7e06c1aad,6379,6,0,20,20,4756694,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config622.conf,1,32,0,0,1766624,1.68,4714496,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782008,2031616,5042176,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,volatile-ttl,1.14,249608,2.48,3010560,0.94,-327680,2.70,2969640,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632146640,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,12498,1500014,100000,915.45,61.03,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,dec4a8f7847bca6df70076399bf7b89c04bf780e,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.308350,0.124141,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,13622,f93ebd538e72eec86af76be9ce1ea12e2c6e8c3a,6379,1094,0,15,15,4757795,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config623.conf,1,32,0,0,1766624,1.68,4067328,3.88,1826848,1.74,96.70,1062904,531608,703720,56.98,1782040,2031616,4898816,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,volatile-random,1.14,249576,2.41,2867200,0.83,-831488,2.39,2364416,220,0,0,0,224,jemalloc-5.1.0,0,0,0,3725,0,1632147556,ok,0,-1,458752,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,0,1500014,100000,0.00,0.00,0,0,0,0,0,0.00,0,0,0,0,0,0,174,0,0,0,0,0,0,master,0,0acb11902842b7181b56facda34dd16837c8ca3d,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.867642,0.797093,0.004907,0.007132,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,27859,c097258d05351ef913f780362476a8323bffcb92,6379,6,0,32,32,4757807,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config624.conf,1,32,0,0,1766624,1.68,4698112,4.48,1826848,1.74,96.70,1062904,531608,703720,56.98,1782008,2031616,7065600,58986446848,54.94,37888,37.00,0,0,0,1153433600,1.07,volatile-lfu,1.14,249608,3.48,5033984,0.66,-2367488,2.69,2953256,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632147753,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13440,1500014,100000,984.44,65.63,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,96b611eb0d735e52459925f51eae68fef58d83ec,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.275510,0.109014,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,27949,83f2bc415db424ba84a97e203b1eef0a0d51c214,6379,6,0,22,22,4757819,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config625.conf,1,32,0,0,1766624,1.68,4726784,4.51,1826848,1.74,96.70,1062904,531608,703720,56.98,1782008,2031616,5128192,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-lfu,1.14,249608,2.52,3096576,0.92,-401408,2.71,2981928,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632147765,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13876,1500014,100000,1016.35,67.76,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,91cd42042fd0fb7641099c9d8b43df87d315fae3,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.271668,0.125150,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28081,4a87e23d3bdbf055d5b438ca7bcbdb2b62e0e615,6379,6,0,11,11,4757831,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config626.conf,1,32,0,0,1766624,1.68,4714496,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782584,2031616,5029888,58986446848,54.94,37888,37.00,0,0,0,3040870400,2.83,volatile-random,1.14,249032,2.48,2998272,0.94,-315392,2.77,3011584,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632147777,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,13888,1500014,100000,1017.25,67.82,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,8c35827dda0be4cdadce53557c9dd493631a8ec7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.292070,0.127208,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28234,cd5eeaeacfe56597488fcdd7264c844980e19117,6379,6,0,23,23,4757844,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config627.conf,1,32,0,0,1766624,1.68,4718592,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782176,2031616,4972544,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,noeviction,1.14,249440,2.45,2940928,0.95,-253952,2.70,2973736,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632147790,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,14534,1500014,100000,1064.57,70.97,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,e77377d432a2172d93b1aa53add2e95779e376d8,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.297771,0.120117,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,28375,6f6fdb9098f934cc3649782c38e2b858ad2372e9,6379,1108,0,30,30,4758958,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config628.conf,1,32,0,0,1766624,1.68,4583424,4.37,1785896,1.70,98.92,1062904,531608,703720,56.98,1782184,2031616,4853760,58986446848,54.94,37888,37.00,0,0,0,1782579200,1.66,allkeys-random,1.14,249432,2.39,2822144,0.94,-270336,2.63,2838568,220,0,0,0,224,jemalloc-5.1.0,0,0,0,3772,0,1632148705,ok,1,-1,286720,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,10,1500014,100000,0.79,0.05,0,0,0,0,0,0.00,0,0,0,0,0,0,168,0,0,0,0,0,0,master,0,628c33af4342a44898d2d9c9cb2b20bfebcac982,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,2.145129,0.830901,0.007382,0.007122,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11794,020ed862d5108441bd82ac82285c16c27c0b436e,6379,6,0,6,6,4758970,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config629.conf,1,32,0,0,1766624,1.68,4718592,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782176,2031616,4964352,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,volatile-ttl,1.14,249440,2.44,2932736,0.95,-245760,2.77,3015680,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632148916,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,7530,1500014,100000,551.52,36.77,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,faa19d306f93e3ad1ba4b32d7e35ddf44165845b,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.277654,0.117348,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,11888,0287f3ffd934953422f2fd3ab858846a64072513,6379,1158,0,3,3,4760134,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config630.conf,1,32,0,0,1766624,1.68,4595712,4.38,1826848,1.74,96.70,1062904,531608,703720,56.98,1865160,2121728,4943872,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,allkeys-lru,1.14,256568,2.33,2822144,0.93,-348160,2.52,2768952,220,0,0,0,224,jemalloc-5.1.0,0,0,0,4541,0,1632149831,ok,0,-1,278528,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,19,1500014,100000,1.45,0.10,0,0,0,0,0,0.00,0,0,0,0,0,0,191,0,0,0,0,0,0,master,0,4df4ce9e88a5d32bed74ccb8c8918eee32903404,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.816043,0.589383,0.006333,0.006434,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,26893,3e14d20f8e5ab4b81988525a1f702c014b2f299a,6379,6,0,24,24,4760146,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config631.conf,1,32,0,0,1766560,1.68,5296128,5.05,2257504,2.15,78.25,1062840,531608,703720,56.98,1814952,2072576,5640192,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,allkeys-lru,1.14,257624,2.72,3567616,0.94,-344064,3.04,3551336,156,0,0,0,160,jemalloc-5.1.0,0,0,0,20000,0,1632150092,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15243,1500014,100000,1116.50,74.43,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,42969508dd554823897defbb3708dabe5163f4e9,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.233007,0.113410,0.000000,0.000000,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,26999,d353daf151c9aabbbb295ad787d77c8686c9b840,6379,731,0,21,21,4760883,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config632.conf,1,32,0,0,1766624,1.68,4501504,4.29,1825704,1.74,96.76,1062904,531608,703720,56.98,1782040,2031616,4943872,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,volatile-lru,1.14,249576,2.43,2912256,0.91,-442368,2.58,2756648,220,0,0,0,224,jemalloc-5.1.0,0,0,0,5990,0,1632150706,ok,0,-1,602112,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,15,1500014,100000,1.15,0.08,0,0,0,0,0,0.00,0,0,0,0,0,0,210,0,0,0,0,0,0,master,0,54d720530b819ddc181b9b719bd97d8e8c658400,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,1.224720,0.549332,0.004615,0.008312,0,10000,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,3461,ee1e3348832814e597758fccc2e59251662b3319,6379,6,0,5,5,4760895,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config633.conf,1,32,0,0,1766624,1.68,4714496,4.50,1826848,1.74,96.70,1062904,531608,703720,56.98,1782008,2031616,4956160,58986446848,54.94,37888,37.00,0,0,0,2831155200,2.64,allkeys-lfu,1.14,249608,2.44,2924544,0.95,-241664,2.70,2969640,220,0,0,0,224,jemalloc-5.1.0,0,0,0,20000,0,1632150842,ok,-1,-1,0,1,0,0,-1,-1,ok,ok,0,1500023,0,0,0,0,0,0,3,20000,6250,1500014,100000,457.76,30.52,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,master,0,29152ef521cde184a59d1d5b8b4faadf330478b4,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,0.297300,0.129243,0.000000,0.000000,0,10000,0,0
