redis_version,redis_git_sha1,redis_git_dirty,redis_build_id,redis_mode,os,arch_bits,multiplexing_api,atomicvar_api,gcc_version,process_id,run_id,tcp_port,uptime_in_seconds,uptime_in_days,hz,configured_hz,lru_clock,executable,config_file,connected_clients,client_recent_max_input_buffer,client_recent_max_output_buffer,blocked_clients,used_memory,used_memory_human,used_memory_rss,used_memory_rss_human,used_memory_peak,used_memory_peak_human,used_memory_peak_perc,used_memory_overhead,used_memory_startup,used_memory_dataset,used_memory_dataset_perc,allocator_allocated,allocator_active,allocator_resident,total_system_memory,total_system_memory_human,used_memory_lua,used_memory_lua_human,used_memory_scripts,used_memory_scripts_human,number_of_cached_scripts,maxmemory,maxmemory_human,maxmemory_policy,allocator_frag_ratio,allocator_frag_bytes,allocator_rss_ratio,allocator_rss_bytes,rss_overhead_ratio,rss_overhead_bytes,mem_fragmentation_ratio,mem_fragmentation_bytes,mem_not_counted_for_evict,mem_replication_backlog,mem_clients_slaves,mem_clients_normal,mem_aof_buffer,mem_allocator,active_defrag_running,lazyfree_pending_objects,loading,rdb_changes_since_last_save,rdb_bgsave_in_progress,rdb_last_save_time,rdb_last_bgsave_status,rdb_last_bgsave_time_sec,rdb_current_bgsave_time_sec,rdb_last_cow_size,aof_enabled,aof_rewrite_in_progress,aof_rewrite_scheduled,aof_last_rewrite_time_sec,aof_current_rewrite_time_sec,aof_last_bgrewrite_status,aof_last_write_status,aof_last_cow_size,total_connections_received,total_commands_processed,instantaneous_ops_per_sec,total_net_input_bytes,total_net_output_bytes,instantaneous_input_kbps,instantaneous_output_kbps,rejected_connections,sync_full,sync_partial_ok,sync_partial_err,expired_keys,expired_stale_perc,expired_time_cap_reached_count,evicted_keys,keyspace_hits,keyspace_misses,pubsub_channels,pubsub_patterns,latest_fork_usec,migrate_cached_sockets,slave_expires_tracked_keys,active_defrag_hits,active_defrag_misses,active_defrag_key_hits,active_defrag_key_misses,role,connected_slaves,master_replid,master_replid2,master_repl_offset,second_repl_offset,repl_backlog_active,repl_backlog_size,repl_backlog_first_byte_offset,repl_backlog_histlen,used_cpu_sys,used_cpu_user,used_cpu_sys_children,used_cpu_user_children,cluster_enabled,db0:keys,expires,avg_ttl
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,15680,5b3c70906073ef82466af4eb77bf1ba282dfa8d3,6379,28,0,14,14,3668913,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11011.conf,1,32,0,0,38644392,36.85,42029056,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655760,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1468006400,1.37,volatile-random,1.01,264432,1.08,3289088,1.00,-180224,1.09,3406448,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058837,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,13176,71500014,5049104,920.04,65.82,0,0,0,0,0,0.00,0,0,744,499256,0,0,0,0,0,0,0,0,0,master,0,8377e7c677ed7a891e363d327433fa521722c582,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.542108,4.911431,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,16068,249db33f6d8c8c9b781a07ad0217dd74214a6183,6379,28,0,12,12,3668948,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11012.conf,1,32,0,0,38644392,36.85,42041344,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658328,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,3040870400,2.83,volatile-random,1.01,274152,1.08,3276800,1.00,-167936,1.09,3418736,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058872,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,24333,71500014,5048972,1699.03,120.71,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,15d4f00e744d78bdc5014cecc1c44d6ef6f82cda,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.557883,4.816998,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,16598,a3efa5aa7e32e80a0cae60709949be310daa5eb7,6379,28,0,25,25,3668982,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11013.conf,1,32,0,0,38644392,36.85,41791488,39.86,38704616,36.91,99.84,12615400,531608,26028992,68.29,38657784,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,2202009600,2.05,noeviction,1.01,274696,1.08,3276800,0.99,-417792,1.08,3168880,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058906,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,17529,71500014,5049038,1223.93,87.30,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,89b208b861e6daf86acac64936de65d410df510c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.506663,4.946175,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17043,ca3f3c534a866ae332122ecb24e35f7bea4becf2,6379,28,0,25,25,3669016,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11014.conf,1,32,0,0,38644392,36.85,42045440,40.10,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656144,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,2306867200,2.15,volatile-random,1.01,264048,1.08,3289088,1.00,-163840,1.09,3422832,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058940,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,18829,71500014,5049038,1314.75,93.65,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,a34e8361669526e111b586843196aa136d1a0dd5,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.519201,4.850490,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17489,22e219a40d89e3d4c129d3384de67f39635d2195,6379,28,0,6,6,3669051,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11015.conf,1,32,0,0,38644392,36.85,42053632,40.11,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656192,38920192,44310528,58986446848,54.94,37888,37.00,0,0,0,1992294400,1.86,volatile-random,1.01,264000,1.14,5390336,0.95,-2256896,1.09,3431024,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631058975,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,31218,71500014,5048972,2179.82,154.79,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,c6b5e9fae01eb4b281c69f46884e3da3745390ba,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.537531,4.808608,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,17951,98815fa4db442be421668ad6ec4d8cf80efcea9b,6379,28,0,13,13,3669085,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11016.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658496,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,1363148800,1.27,volatile-lfu,1.01,273984,1.08,3276800,1.00,-176128,1.09,3452472,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059009,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,18557,71500014,5049038,1295.76,92.42,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,553a93c59ed4c26b709c38086d2f7bcdfe698c5c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.604946,4.808788,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,18465,93632de95b4ae6f785f7e904b840791f981d82f6,6379,28,0,9,9,3669119,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11017.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658360,38932480,44310528,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,volatile-ttl,1.01,274120,1.14,5378048,0.95,-2277376,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059043,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,33783,71500014,5048972,2358.90,167.86,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,74882446c41108f608ee45ac263bba544db84306,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.442355,4.869287,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,18991,b99b0ab2f5c8c4c0528a84f89db2bf7e6428bdc6,6379,28,0,21,21,3669153,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11018.conf,1,32,0,0,38644392,36.85,42029056,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655744,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1572864000,1.46,allkeys-random,1.01,264448,1.08,3289088,1.00,-180224,1.09,3406448,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059078,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,20707,71500014,5049104,1445.84,102.91,0,0,0,0,0,0.00,0,0,744,499256,0,0,0,0,0,0,0,0,0,master,0,32249dde9e9bf31c9d037a4806f98f3d82af023c,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.558382,4.920464,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,19617,7185d85e7d85da592015d5f606d792dd3f15e761,6379,28,0,31,31,3669188,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11019.conf,1,32,0,0,38644392,36.85,42049536,40.10,38704616,36.91,99.84,12615400,531608,26028992,68.29,38655856,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1048576000,1000.00,volatile-lfu,1.01,264336,1.08,3289088,1.00,-159744,1.09,3426928,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059112,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,24092,71500014,5049038,1682.26,119.74,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,964909c01162c4dbed0e7de95bc10e8fdd2dfdc7,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.521539,4.972806,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,20138,97ea6c2935e366fec4a5e5a4d9916faea5754ccb,6379,28,0,19,19,3669222,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11020.conf,1,32,0,0,38644392,36.85,42033152,40.09,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656240,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,2411724800,2.25,volatile-lfu,1.01,263952,1.08,3289088,1.00,-176128,1.09,3410544,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059146,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,0,71500014,5048972,0.00,0.00,0,0,0,0,0,0.00,0,0,742,499258,0,0,0,0,0,0,0,0,0,master,0,c7b5385c76101fed46a16b080e47efdfcd7a9b01,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.427592,4.917113,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,20660,97cd09b3ee4d36b2ae5fe4c1ed31b5a892a2fdf9,6379,28,0,14,14,3669256,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11021.conf,1,32,0,0,38644392,36.85,41979904,40.04,38704616,36.91,99.84,12615400,531608,26028992,68.29,38656368,38920192,42209280,58986446848,54.94,37888,37.00,0,0,0,1258291200,1.17,allkeys-random,1.01,263824,1.08,3289088,0.99,-229376,1.09,3357296,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059180,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,10110,71500014,5049038,705.99,50.50,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,752fadbea4133d4f9ed1353934a45fad005769ed,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.516989,4.788031,0.000000,0.000000,0,249666,0,0
6.2.1,00000000,0,c91470f75d7c181b,standalone,Linux 3.10.0-957.27.2.el7.x86_64 x86_64,64,epoll,atomic-builtin,4.8.5,21226,beb16ce1811abdef0e6738069198d706f6b36cf5,6379,28,0,15,15,3669291,/home/swredis/redis-sample-generation/redis-server,/home/swredis/redis-sample-generation/configfile_act/config11022.conf,1,32,0,0,38644392,36.85,42024960,40.08,38704616,36.91,99.84,12615400,531608,26028992,68.29,38658496,38932480,42209280,58986446848,54.94,37888,37.00,0,0,0,2936012800,2.73,allkeys-lfu,1.01,273984,1.08,3276800,1.00,-184320,1.09,3402352,0,0,0,0,0,jemalloc-5.1.0,0,0,0,500000,0,1631059215,ok,-1,-1,0,0,0,0,-1,-1,ok,ok,0,3,1000000,18612,71500014,5049038,1299.63,92.84,0,0,0,0,0,0.00,0,0,743,499257,0,0,0,0,0,0,0,0,0,master,0,eaa37e30e917dd41c823b61a28932576486f8b63,0000000000000000000000000000000000000000,0,-1,0,1048576,0,0,11.558413,4.906893,0.000000,0.000000,0,249666,0,0
