Sets_Ops/sec,Sets_Hits/sec,Sets_Misses/sec,Sets_Avg_Latency,Sets_p50_Latency,Sets_p99_Latency,Sets_p100_Latency,Sets_KB/sec,Gets_Ops/sec,Gets_Hits/sec,Gets_Misses/sec,Gets_Avg_Latency,Gets_p50_Latency,Gets_p99_Latency,Gets_p100_Latency,Gets_KB/sec,Waits_Ops/sec,Waits_Hits/sec,Waits_Misses/sec,Waits_Avg_Latency,Waits_p50_Latency,Waits_p99_Latency,Waits_p100_Latency,Waits_KB/sec,Totals_Ops/sec,Totals_Hits/sec,Totals_Misses/sec,Totals_Avg_Latency,Totals_p50_Latency,Totals_p99_Latency,Totals_p100_Latency,Totals_KB/sec
21982.37,,,0.048,1717.37,21982.37,0,21982.37,0.04,772.82,0,,,0,,43964.74,0,21982.37,0.044,2490.19,,,,,,,,,,,,
25.66,,,51.202,2,25.66,0,25.66,26.909,0.9,0,,,0,,51.32,0,25.66,39.055,2.91,,,,,,,,,,,,
19.19,,,68.586,1.5,19.19,0,19.19,35.726,0.67,0,,,0,,38.39,0,19.19,52.156,2.17,,,,,,,,,,,,
23153.4,,,0.046,1808.86,23153.4,0,23153.4,0.037,813.99,0,,,0,,46306.8,0,23153.4,0.041,2622.85,,,,,,,,,,,,
18.78,,,68.89,1.47,18.78,0,18.78,37.644,0.66,0,,,0,,37.57,0,18.78,53.267,2.13,,,,,,,,,,,,
17.68,,,70.375,1.38,17.68,0,17.68,42.652,0.62,0,,,0,,35.36,0,17.68,56.514,2,,,,,,,,,,,,
22087.68,,,0.047,1725.6,22087.68,0,22087.68,0.04,776.52,0,,,0,,44175.37,0,22087.68,0.044,2502.12,,,,,,,,,,,,
22.75,,,55.107,1.78,22.75,0,22.75,32.88,0.8,0,,,0,,45.51,0,22.75,43.994,2.58,,,,,,,,,,,,
25085.1,,,0.041,1959.77,25085.1,0,25085.1,0.036,881.9,0,,,0,,50170.2,0,25085.1,0.038,2841.67,,,,,,,,,,,,
24940.27,,,0.041,1948.46,24940.27,0,24940.27,0.036,876.81,0,,,0,,49880.54,0,24940.27,0.038,2825.26,,,,,,,,,,,,
21.99,,,55.368,1.72,21.99,0,21.99,35.353,0.77,0,,,0,,43.97,0,21.99,45.36,2.49,,,,,,,,,,,,
33.74,,,36.813,2.64,33.74,0,33.74,22.457,1.19,0,,,0,,67.48,0,33.74,29.635,3.82,,,,,,,,,,,,
26.31,,,49.582,2.06,26.31,0,26.31,25.841,0.93,0,,,0,,52.63,0,26.31,37.711,2.98,,,,,,,,,,,,
24.09,,,52.622,1.88,24.09,0,24.09,30.381,0.85,0,,,0,,48.18,0,24.09,41.501,2.73,,,,,,,,,,,,
21334.47,,,0.048,1666.76,21334.47,0,21334.47,0.042,750.04,0,,,0,,42668.94,0,21334.47,0.045,2416.8,,,,,,,,,,,,
18.67,,,66.969,1.46,18.67,0,18.67,40.298,0.66,0,,,0,,37.34,0,18.67,53.634,2.11,,,,,,,,,,,,
22029.73,,,0.047,1721.07,22029.73,0,22029.73,0.039,774.48,0,,,0,,44059.46,0,22029.73,0.043,2495.56,,,,,,,,,,,,
23279.47,,,0.044,1818.71,23279.47,0,23279.47,0.037,818.42,0,,,0,,46558.94,0,23279.47,0.04,2637.13,,,,,,,,,,,,
26.64,,,46.878,2.08,26.64,0,26.64,28.419,0.94,0,,,0,,53.28,0,26.64,37.649,3.02,,,,,,,,,,,,
22.93,,,53.591,1.79,22.93,0,22.93,33.508,0.81,0,,,0,,45.87,0,22.93,43.549,2.6,,,,,,,,,,,,
23512.76,,,0.045,1836.93,23512.76,0,23512.76,0.038,826.62,0,,,0,,47025.52,0,23512.76,0.041,2663.55,,,,,,,,,,,,
19.43,,,66.094,1.52,19.43,0,19.43,36.906,0.68,0,,,0,,38.86,0,19.43,51.5,2.2,,,,,,,,,,,,
23153.35,,,0.045,1808.86,23153.35,0,23153.35,0.037,813.98,0,,,0,,46306.69,0,23153.35,0.041,2622.84,,,,,,,,,,,,
23728.51,,,0.044,1853.79,23728.51,0,23728.51,0.037,834.21,0,,,0,,47457.02,0,23728.51,0.041,2688,,,,,,,,,,,,
18.91,,,66.43,1.48,18.91,0,18.91,39.428,0.66,0,,,0,,37.81,0,18.91,52.929,2.14,,,,,,,,,,,,
19.47,,,63.911,1.52,19.47,0,19.47,38.463,0.68,0,,,0,,38.94,0,19.47,51.187,2.21,,,,,,,,,,,,
24179,,,0.042,1888.98,24179,0,24179,0.036,850.04,0,,,0,,48358,0,24179,0.039,2739.03,,,,,,,,,,,,
22746.14,,,0.046,1777.04,22746.14,0,22746.14,0.039,799.67,0,,,0,,45492.28,0,22746.14,0.043,2576.71,,,,,,,,,,,,
23127.7,,,0.046,1806.85,23127.7,0,23127.7,0.038,813.08,0,,,0,,46255.39,0,23127.7,0.042,2619.93,,,,,,,,,,,,
21278.36,,,0.05,1662.37,21278.36,0,21278.36,0.043,748.07,0,,,0,,42556.72,0,21278.36,0.046,2410.44,,,,,,,,,,,,
20.24,,,62.622,1.58,20.24,0,20.24,36.178,0.71,0,,,0,,40.48,0,20.24,49.4,2.29,,,,,,,,,,,,
23455.24,,,0.045,1832.44,23455.24,0,23455.24,0.037,824.6,0,,,0,,46910.48,0,23455.24,0.041,2657.04,,,,,,,,,,,,
19.73,,,62.042,1.54,19.73,0,19.73,39.118,0.69,0,,,0,,39.46,0,19.73,50.58,2.24,,,,,,,,,,,,
18.93,,,65.582,1.48,18.93,0,18.93,40.188,0.67,0,,,0,,37.87,0,18.93,52.885,2.14,,,,,,,,,,,,
19.42,,,67.575,1.52,19.42,0,19.42,35.273,0.68,0,,,0,,38.84,0,19.42,51.424,2.2,,,,,,,,,,,,
18.77,,,66.686,1.47,18.77,0,18.77,39.84,0.66,0,,,0,,37.53,0,18.77,53.263,2.13,,,,,,,,,,,,
21695.93,,,0.048,1694.99,21695.93,0,21695.93,0.04,762.75,0,,,0,,43391.85,0,21695.93,0.044,2457.74,,,,,,,,,,,,
19794.22,,,0.051,1546.42,19794.22,0,19794.22,0.044,695.89,0,,,0,,39588.44,0,19794.22,0.048,2242.31,,,,,,,,,,,,
22211.46,,,0.048,1735.27,22211.46,0,22211.46,0.039,780.87,0,,,0,,44422.92,0,22211.46,0.044,2516.14,,,,,,,,,,,,
21.81,,,56.756,1.7,21.81,0,21.81,34.72,0.77,0,,,0,,43.62,0,21.81,45.738,2.47,,,,,,,,,,,,
19.22,,,65.096,1.5,19.22,0,19.22,38.357,0.68,0,,,0,,38.44,0,19.22,51.727,2.18,,,,,,,,,,,,
18.98,,,64.011,1.48,18.98,0,18.98,41.455,0.67,0,,,0,,37.96,0,18.98,52.733,2.15,,,,,,,,,,,,
33.81,,,36.576,2.64,33.81,0,33.81,22.563,1.19,0,,,0,,67.63,0,33.81,29.57,3.83,,,,,,,,,,,,
33.84,,,36.649,2.64,33.84,0,33.84,22.455,1.19,0,,,0,,67.67,0,33.84,29.552,3.83,,,,,,,,,,,,
24124.23,,,0.045,1884.71,24124.23,0,24124.23,0.038,848.12,0,,,0,,48248.46,0,24124.23,0.041,2732.82,,,,,,,,,,,,
23.92,,,54.512,1.87,23.92,0,23.92,29.034,0.84,0,,,0,,47.84,0,23.92,41.773,2.71,,,,,,,,,,,,
23999.4,,,0.043,1874.95,23999.4,0,23999.4,0.037,843.73,0,,,0,,47998.81,0,23999.4,0.04,2718.68,,,,,,,,,,,,
33.79,,,35.818,2.64,33.79,0,33.79,23.366,1.19,0,,,0,,67.58,0,33.79,29.592,3.83,,,,,,,,,,,,
24061.66,,,0.044,1879.82,24061.66,0,24061.66,0.036,845.92,0,,,0,,48123.31,0,24061.66,0.04,2725.73,,,,,,,,,,,,
24200.54,,,0.043,1890.67,24200.54,0,24200.54,0.036,850.8,0,,,0,,48401.07,0,24200.54,0.039,2741.47,,,,,,,,,,,,
23168.1,,,0.046,1810.01,23168.1,0,23168.1,0.038,814.5,0,,,0,,46336.2,0,23168.1,0.042,2624.51,,,,,,,,,,,,
23.62,,,54.512,1.85,23.62,0,23.62,30.074,0.83,0,,,0,,47.24,0,23.62,42.293,2.68,,,,,,,,,,,,
22.55,,,55.549,1.76,22.55,0,22.55,33.297,0.79,0,,,0,,45.11,0,22.55,44.423,2.55,,,,,,,,,,,,
26.04,,,50.891,2.03,26.04,0,26.04,26.236,0.92,0,,,0,,52.08,0,26.04,38.564,2.95,,,,,,,,,,,,
19.26,,,65.821,1.5,19.26,0,19.26,38.024,0.68,0,,,0,,38.52,0,19.26,51.923,2.18,,,,,,,,,,,,
23232.74,,,0.044,1815.06,23232.74,0,23232.74,0.04,816.78,0,,,0,,46465.49,0,23232.74,0.042,2631.83,,,,,,,,,,,,
25773.93,,,0.04,2013.59,25773.93,0,25773.93,0.035,906.11,0,,,0,,51547.85,0,25773.93,0.037,2919.7,,,,,,,,,,,,
19.55,,,63.757,1.53,19.55,0,19.55,38.447,0.69,0,,,0,,39.1,0,19.55,51.102,2.21,,,,,,,,,,,,
19.45,,,69.231,1.52,19.45,0,19.45,33.838,0.68,0,,,0,,38.9,0,19.45,51.534,2.2,,,,,,,,,,,,
18.49,,,65.781,1.44,18.49,0,18.49,42.525,0.65,0,,,0,,36.97,0,18.49,54.153,2.09,,,,,,,,,,,,
22816.57,,,0.045,1782.54,22816.57,0,22816.57,0.038,802.14,0,,,0,,45633.14,0,22816.57,0.041,2584.69,,,,,,,,,,,,
18.8,,,67.325,1.47,18.8,0,18.8,39.26,0.66,0,,,0,,37.6,0,18.8,53.293,2.13,,,,,,,,,,,,
20.94,,,60.21,1.64,20.94,0,20.94,35.707,0.74,0,,,0,,41.89,0,20.94,47.958,2.37,,,,,,,,,,,,
27453.97,,,0.037,2144.84,27453.97,0,27453.97,0.033,965.18,0,,,0,,54907.95,0,27453.97,0.035,3110.02,,,,,,,,,,,,
24150.39,,,0.043,1886.75,24150.39,0,24150.39,0.036,849.04,0,,,0,,48300.78,0,24150.39,0.04,2735.79,,,,,,,,,,,,
18.35,,,67.612,1.43,18.35,0,18.35,41.376,0.65,0,,,0,,36.71,0,18.35,54.494,2.08,,,,,,,,,,,,
29.1,,,42.63,2.27,29.1,0,29.1,25.97,1.02,0,,,0,,58.19,0,29.1,34.3,3.3,,,,,,,,,,,,
23540.82,,,0.044,1839.13,23540.82,0,23540.82,0.037,827.61,0,,,0,,47081.64,0,23540.82,0.041,2666.73,,,,,,,,,,,,
23462.61,,,0.046,1833.02,23462.61,0,23462.61,0.038,824.86,0,,,0,,46925.22,0,23462.61,0.042,2657.87,,,,,,,,,,,,
26024.11,,,0.04,2033.13,26024.11,0,26024.11,0.035,914.91,0,,,0,,52048.23,0,26024.11,0.038,2948.04,,,,,,,,,,,,
22.95,,,54.272,1.79,22.95,0,22.95,32.774,0.81,0,,,0,,45.9,0,22.95,43.523,2.6,,,,,,,,,,,,
23073.32,,,0.045,1802.6,23073.32,0,23073.32,0.038,811.17,0,,,0,,46146.64,0,23073.32,0.042,2613.77,,,,,,,,,,,,
25787.29,,,0.041,2014.63,25787.29,0,25787.29,0.035,906.58,0,,,0,,51574.57,0,25787.29,0.038,2921.22,,,,,,,,,,,,
23789.36,,,0.043,1858.54,23789.36,0,23789.36,0.036,836.34,0,,,0,,47578.72,0,23789.36,0.04,2694.89,,,,,,,,,,,,
19604.96,,,0.052,1531.64,19604.96,0,19604.96,0.046,689.24,0,,,0,,39209.92,0,19604.96,0.049,2220.87,,,,,,,,,,,,
24055.93,,,0.043,1879.37,24055.93,0,24055.93,0.037,845.72,0,,,0,,48111.85,0,24055.93,0.04,2725.09,,,,,,,,,,,,
24.91,,,53.51,1.95,24.91,0,24.91,26.499,0.88,0,,,0,,49.82,0,24.91,40.004,2.82,,,,,,,,,,,,
18.75,,,70.52,1.46,18.75,0,18.75,35.919,0.66,0,,,0,,37.5,0,18.75,53.22,2.12,,,,,,,,,,,,
18.96,,,71.267,1.48,18.96,0,18.96,33.939,0.67,0,,,0,,37.92,0,18.96,52.603,2.15,,,,,,,,,,,,
18.5,,,69.056,1.45,18.5,0,18.5,39.113,0.65,0,,,0,,37,0,18.5,54.085,2.1,,,,,,,,,,,,
18.79,,,69.953,1.47,18.79,0,18.79,36.348,0.66,0,,,0,,37.57,0,18.79,53.151,2.13,,,,,,,,,,,,
18.44,,,67.457,1.44,18.44,0,18.44,41.126,0.65,0,,,0,,36.88,0,18.44,54.292,2.09,,,,,,,,,,,,
24031.18,,,0.043,1877.44,24031.18,0,24031.18,0.037,844.85,0,,,0,,48062.37,0,24031.18,0.04,2722.28,,,,,,,,,,,,
25192.91,,,0.04,1968.2,25192.91,0,25192.91,0.035,885.69,0,,,0,,50385.83,0,25192.91,0.038,2853.88,,,,,,,,,,,,
23301.66,,,0.045,1820.44,23301.66,0,23301.66,0.038,819.2,0,,,0,,46603.32,0,23301.66,0.042,2639.64,,,,,,,,,,,,
19.59,,,62.912,1.53,19.59,0,19.59,39.107,0.69,0,,,0,,39.18,0,19.59,51.009,2.22,,,,,,,,,,,,
22396.92,,,0.048,1749.76,22396.92,0,22396.92,0.04,787.39,0,,,0,,44793.84,0,22396.92,0.044,2537.15,,,,,,,,,,,,
29.42,,,42.373,2.3,29.42,0,29.42,25.498,1.03,0,,,0,,58.83,0,29.42,33.935,3.33,,,,,,,,,,,,
25174.65,,,0.04,1966.77,25174.65,0,25174.65,0.036,885.05,0,,,0,,50349.3,0,25174.65,0.038,2851.82,,,,,,,,,,,,
23475.72,,,0.043,1834.04,23475.72,0,23475.72,0.037,825.32,0,,,0,,46951.44,0,23475.72,0.04,2659.36,,,,,,,,,,,,
24771.67,,,0.041,1935.29,24771.67,0,24771.67,0.035,870.88,0,,,0,,49543.33,0,24771.67,0.038,2806.17,,,,,,,,,,,,
23876.49,,,0.044,1865.35,23876.49,0,23876.49,0.038,839.41,0,,,0,,47752.98,0,23876.49,0.041,2704.76,,,,,,,,,,,,
16325.81,,,0.061,1275.45,16325.81,0,16325.81,0.057,573.95,0,,,0,,32651.62,0,16325.81,0.059,1849.41,,,,,,,,,,,,
25928.3,,,0.04,2025.65,25928.3,0,25928.3,0.036,911.54,0,,,0,,51856.6,0,25928.3,0.038,2937.19,,,,,,,,,,,,
23419.48,,,0.044,1829.65,23419.48,0,23419.48,0.037,823.34,0,,,0,,46838.96,0,23419.48,0.041,2652.99,,,,,,,,,,,,
20742.54,,,0.051,1620.51,20742.54,0,20742.54,0.041,729.23,0,,,0,,41485.08,0,20742.54,0.046,2349.74,,,,,,,,,,,,
20.08,,,66.126,1.57,20.08,0,20.08,33.389,0.71,0,,,0,,40.15,0,20.08,49.757,2.27,,,,,,,,,,,,
21.92,,,57.382,1.71,21.92,0,21.92,34.23,0.77,0,,,0,,43.84,0,21.92,45.806,2.48,,,,,,,,,,,,
24832.94,,,0.042,1940.07,24832.94,0,24832.94,0.035,873.03,0,,,0,,49665.87,0,24832.94,0.038,2813.11,,,,,,,,,,,,
24.52,,,54.698,1.92,24.52,0,24.52,26.893,0.86,0,,,0,,49.04,0,24.52,40.796,2.78,,,,,,,,,,,,
24771.18,,,0.04,1935.25,24771.18,0,24771.18,0.036,870.86,0,,,0,,49542.35,0,24771.18,0.038,2806.11,,,,,,,,,,,,
25117.87,,,0.039,1962.33,25117.87,0,25117.87,0.035,883.05,0,,,0,,50235.73,0,25117.87,0.037,2845.38,,,,,,,,,,,,
19663.79,,,0.052,1536.23,19663.79,0,19663.79,0.046,691.31,0,,,0,,39327.58,0,19663.79,0.049,2227.54,,,,,,,,,,,,
25180.67,,,0.042,1967.24,25180.67,0,25180.67,0.035,885.26,0,,,0,,50361.34,0,25180.67,0.038,2852.5,,,,,,,,,,,,
24163.17,,,0.043,1887.75,24163.17,0,24163.17,0.037,849.49,0,,,0,,48326.34,0,24163.17,0.04,2737.23,,,,,,,,,,,,
19.4,,,64.846,1.52,19.4,0,19.4,38.462,0.68,0,,,0,,38.79,0,19.4,51.654,2.2,,,,,,,,,,,,
24595.95,,,0.042,1921.56,24595.95,0,24595.95,0.036,864.7,0,,,0,,49191.9,0,24595.95,0.039,2786.26,,,,,,,,,,,,
23.73,,,54.693,1.85,23.73,0,23.73,29.76,0.83,0,,,0,,47.45,0,23.73,42.227,2.69,,,,,,,,,,,,
23815.19,,,0.044,1860.56,23815.19,0,23815.19,0.036,837.25,0,,,0,,47630.39,0,23815.19,0.04,2697.81,,,,,,,,,,,,
20.2,,,61.785,1.58,20.2,0,20.2,37.513,0.71,0,,,0,,40.4,0,20.2,49.649,2.29,,,,,,,,,,,,
25994.89,,,0.039,2030.85,25994.89,0,25994.89,0.034,913.88,0,,,0,,51989.78,0,25994.89,0.037,2944.73,,,,,,,,,,,,
33.79,,,36.777,2.64,33.79,0,33.79,22.397,1.19,0,,,0,,67.59,0,33.79,29.587,3.83,,,,,,,,,,,,
24013.76,,,0.043,1876.07,24013.76,0,24013.76,0.036,844.23,0,,,0,,48027.51,0,24013.76,0.04,2720.31,,,,,,,,,,,,
28.33,,,46.803,2.21,28.33,0,28.33,24.014,1,0,,,0,,56.66,0,28.33,35.409,3.21,,,,,,,,,,,,
33.84,,,36.577,2.64,33.84,0,33.84,22.522,1.19,0,,,0,,67.67,0,33.84,29.55,3.83,,,,,,,,,,,,
23651.62,,,0.045,1847.78,23651.62,0,23651.62,0.037,831.5,0,,,0,,47303.24,0,23651.62,0.041,2679.29,,,,,,,,,,,,
21825.25,,,0.047,1705.1,21825.25,0,21825.25,0.039,767.29,0,,,0,,43650.49,0,21825.25,0.043,2472.39,,,,,,,,,,,,
22751.47,,,0.045,1777.46,22751.47,0,22751.47,0.038,799.86,0,,,0,,45502.94,0,22751.47,0.042,2577.32,,,,,,,,,,,,
21234.26,,,0.048,1658.93,21234.26,0,21234.26,0.041,746.52,0,,,0,,42468.53,0,21234.26,0.044,2405.44,,,,,,,,,,,,
19.15,,,64.496,1.5,19.15,0,19.15,39.974,0.67,0,,,0,,38.29,0,19.15,52.235,2.17,,,,,,,,,,,,
23793.38,,,0.044,1858.86,23793.38,0,23793.38,0.037,836.49,0,,,0,,47586.76,0,23793.38,0.04,2695.34,,,,,,,,,,,,
24285.05,,,0.042,1897.27,24285.05,0,24285.05,0.036,853.77,0,,,0,,48570.1,0,24285.05,0.039,2751.04,,,,,,,,,,,,
26.62,,,47.45,2.08,26.62,0,26.62,27.884,0.94,0,,,0,,53.25,0,26.62,37.667,3.02,,,,,,,,,,,,
33.66,,,35.909,2.63,33.66,0,33.66,23.509,1.18,0,,,0,,67.31,0,33.66,29.709,3.81,,,,,,,,,,,,
23400.68,,,0.045,1828.18,23400.68,0,23400.68,0.037,822.68,0,,,0,,46801.36,0,23400.68,0.041,2650.86,,,,,,,,,,,,
20053.1,,,0.051,1566.65,20053.1,0,20053.1,0.044,704.99,0,,,0,,40106.2,0,20053.1,0.047,2271.64,,,,,,,,,,,,
12155.14,,,0.082,949.62,12155.14,0,12155.14,0.079,427.33,0,,,0,,24310.29,0,12155.14,0.081,1376.95,,,,,,,,,,,,
21555.21,,,0.049,1684,21555.21,0,21555.21,0.04,757.8,0,,,0,,43110.42,0,21555.21,0.044,2441.8,,,,,,,,,,,,
29566.99,,,0.033,2309.92,29566.99,0,29566.99,0.031,1039.46,0,,,0,,59133.98,0,29566.99,0.032,3349.39,,,,,,,,,,,,
23.19,,,53.153,1.81,23.19,0,23.19,33.127,0.82,0,,,0,,46.38,0,23.19,43.14,2.63,,,,,,,,,,,,
20696.44,,,0.049,1616.91,20696.44,0,20696.44,0.041,727.61,0,,,0,,41392.87,0,20696.44,0.045,2344.52,,,,,,,,,,,,
23009.51,,,0.046,1797.62,23009.51,0,23009.51,0.038,808.93,0,,,0,,46019.01,0,23009.51,0.042,2606.55,,,,,,,,,,,,
23216.62,,,0.045,1813.8,23216.62,0,23216.62,0.037,816.21,0,,,0,,46433.23,0,23216.62,0.041,2630.01,,,,,,,,,,,,
23911.43,,,0.044,1868.08,23911.43,0,23911.43,0.036,840.64,0,,,0,,47822.86,0,23911.43,0.04,2708.72,,,,,,,,,,,,
23500.05,,,0.043,1835.94,23500.05,0,23500.05,0.037,826.17,0,,,0,,47000.1,0,23500.05,0.04,2662.12,,,,,,,,,,,,
23949.8,,,0.043,1871.08,23949.8,0,23949.8,0.037,841.99,0,,,0,,47899.6,0,23949.8,0.04,2713.06,,,,,,,,,,,,
23552.24,,,0.045,1840.02,23552.24,0,23552.24,0.037,828.01,0,,,0,,47104.49,0,23552.24,0.041,2668.03,,,,,,,,,,,,
27.87,,,46.241,2.18,27.87,0,27.87,25.708,0.98,0,,,0,,55.73,0,27.87,35.975,3.16,,,,,,,,,,,,
24650.58,,,0.041,1925.83,24650.58,0,24650.58,0.036,866.62,0,,,0,,49301.16,0,24650.58,0.039,2792.45,,,,,,,,,,,,
22846.75,,,0.045,1784.9,22846.75,0,22846.75,0.038,803.21,0,,,0,,45693.5,0,22846.75,0.041,2588.11,,,,,,,,,,,,
22.96,,,55.236,1.79,22.96,0,22.96,31.861,0.81,0,,,0,,45.91,0,22.96,43.549,2.6,,,,,,,,,,,,
24242.66,,,0.043,1893.96,24242.66,0,24242.66,0.037,852.28,0,,,0,,48485.32,0,24242.66,0.04,2746.24,,,,,,,,,,,,
19595.59,,,0.053,1530.91,19595.59,0,19595.59,0.047,688.91,0,,,0,,39191.17,0,19595.59,0.05,2219.81,,,,,,,,,,,,
22.24,,,54.953,1.74,22.24,0,22.24,34.831,0.78,0,,,0,,44.48,0,22.24,44.892,2.52,,,,,,,,,,,,
23517.51,,,0.043,1837.31,23517.51,0,23517.51,0.037,826.79,0,,,0,,47035.03,0,23517.51,0.04,2664.09,,,,,,,,,,,,
25420.91,,,0.041,1986.01,25420.91,0,25420.91,0.036,893.7,0,,,0,,50841.81,0,25420.91,0.039,2879.71,,,,,,,,,,,,
21685.48,,,0.049,1694.18,21685.48,0,21685.48,0.041,762.38,0,,,0,,43370.96,0,21685.48,0.045,2456.56,,,,,,,,,,,,
23061.19,,,0.048,1801.66,23061.19,0,23061.19,0.039,810.74,0,,,0,,46122.38,0,23061.19,0.044,2612.4,,,,,,,,,,,,
21798.6,,,0.048,1703.02,21798.6,0,21798.6,0.04,766.36,0,,,0,,43597.21,0,21798.6,0.044,2469.37,,,,,,,,,,,,
24410.9,,,0.042,1907.1,24410.9,0,24410.9,0.035,858.2,0,,,0,,48821.81,0,24410.9,0.039,2765.3,,,,,,,,,,,,
24246.72,,,0.042,1894.27,24246.72,0,24246.72,0.036,852.42,0,,,0,,48493.43,0,24246.72,0.039,2746.7,,,,,,,,,,,,
25292.51,,,0.04,1975.98,25292.51,0,25292.51,0.034,889.19,0,,,0,,50585.02,0,25292.51,0.037,2865.17,,,,,,,,,,,,
23844.67,,,0.044,1862.86,23844.67,0,23844.67,0.036,838.29,0,,,0,,47689.33,0,23844.67,0.04,2701.15,,,,,,,,,,,,
25855.29,,,0.041,2019.94,25855.29,0,25855.29,0.035,908.98,0,,,0,,51710.59,0,25855.29,0.038,2928.92,,,,,,,,,,,,
22.58,,,55.427,1.76,22.58,0,22.58,33.277,0.79,0,,,0,,45.16,0,22.58,44.352,2.56,,,,,,,,,,,,
21315.69,,,0.05,1665.29,21315.69,0,21315.69,0.044,749.38,0,,,0,,42631.38,0,21315.69,0.047,2414.67,,,,,,,,,,,,
23760.42,,,0.044,1856.28,23760.42,0,23760.42,0.037,835.33,0,,,0,,47520.84,0,23760.42,0.04,2691.61,,,,,,,,,,,,
24025.81,,,0.043,1877.02,24025.81,0,24025.81,0.036,844.66,0,,,0,,48051.63,0,24025.81,0.04,2721.67,,,,,,,,,,,,
25998.54,,,0.04,2031.14,25998.54,0,25998.54,0.034,914.01,0,,,0,,51997.08,0,25998.54,0.037,2945.15,,,,,,,,,,,,
24085.01,,,0.044,1881.64,24085.01,0,24085.01,0.036,846.74,0,,,0,,48170.02,0,24085.01,0.04,2728.38,,,,,,,,,,,,
25021.52,,,0.041,1954.81,25021.52,0,25021.52,0.035,879.66,0,,,0,,50043.04,0,25021.52,0.038,2834.47,,,,,,,,,,,,
22512.74,,,0.046,1758.81,22512.74,0,22512.74,0.038,791.46,0,,,0,,45025.47,0,22512.74,0.042,2550.27,,,,,,,,,,,,
19818.11,,,0.051,1548.29,19818.11,0,19818.11,0.044,696.73,0,,,0,,39636.22,0,19818.11,0.048,2245.02,,,,,,,,,,,,
23200.46,,,0.045,1812.54,23200.46,0,23200.46,0.038,815.64,0,,,0,,46400.91,0,23200.46,0.042,2628.18,,,,,,,,,,,,
23204.44,,,0.044,1812.85,23204.44,0,23204.44,0.037,815.78,0,,,0,,46408.88,0,23204.44,0.041,2628.63,,,,,,,,,,,,
21284.48,,,0.049,1662.85,21284.48,0,21284.48,0.041,748.28,0,,,0,,42568.95,0,21284.48,0.045,2411.13,,,,,,,,,,,,
23173.63,,,0.045,1810.44,23173.63,0,23173.63,0.037,814.7,0,,,0,,46347.26,0,23173.63,0.041,2625.14,,,,,,,,,,,,
26102.03,,,0.04,2039.22,26102.03,0,26102.03,0.034,917.65,0,,,0,,52204.06,0,26102.03,0.037,2956.87,,,,,,,,,,,,
24279.27,,,0.043,1896.82,24279.27,0,24279.27,0.036,853.57,0,,,0,,48558.54,0,24279.27,0.039,2750.39,,,,,,,,,,,,
24531.21,,,0.043,1916.5,24531.21,0,24531.21,0.037,862.43,0,,,0,,49062.42,0,24531.21,0.04,2778.93,,,,,,,,,,,,
16990.36,,,0.057,1327.37,16990.36,0,16990.36,0.054,597.32,0,,,0,,33980.72,0,16990.36,0.056,1924.69,,,,,,,,,,,,
25090.58,,,0.041,1960.2,25090.58,0,25090.58,0.035,882.09,0,,,0,,50181.15,0,25090.58,0.038,2842.29,,,,,,,,,,,,
23412.57,,,0.045,1829.11,23412.57,0,23412.57,0.037,823.1,0,,,0,,46825.14,0,23412.57,0.041,2652.21,,,,,,,,,,,,
24065.3,,,0.044,1880.1,24065.3,0,24065.3,0.036,846.05,0,,,0,,48130.61,0,24065.3,0.04,2726.15,,,,,,,,,,,,
25180.29,,,0.041,1967.21,25180.29,0,25180.29,0.035,885.24,0,,,0,,50360.58,0,25180.29,0.038,2852.45,,,,,,,,,,,,
23723.27,,,0.044,1853.38,23723.27,0,23723.27,0.037,834.02,0,,,0,,47446.55,0,23723.27,0.04,2687.4,,,,,,,,,,,,
29.84,,,40.196,2.33,29.84,0,29.84,26.792,1.05,0,,,0,,59.68,0,29.84,33.494,3.38,,,,,,,,,,,,
27.52,,,47.034,2.15,27.52,0,27.52,25.905,0.97,0,,,0,,55.04,0,27.52,36.469,3.12,,,,,,,,,,,,
23312.85,,,0.046,1821.32,23312.85,0,23312.85,0.037,819.59,0,,,0,,46625.7,0,23312.85,0.041,2640.91,,,,,,,,,,,,
20321.16,,,0.049,1587.59,20321.16,0,20321.16,0.043,714.42,0,,,0,,40642.31,0,20321.16,0.046,2302.01,,,,,,,,,,,,
27.53,,,46.852,2.15,27.53,0,27.53,25.781,0.97,0,,,0,,55.06,0,27.53,36.316,3.12,,,,,,,,,,,,
24025.29,,,0.043,1876.98,24025.29,0,24025.29,0.036,844.64,0,,,0,,48050.59,0,24025.29,0.04,2721.62,,,,,,,,,,,,
20062.64,,,0.052,1567.39,20062.64,0,20062.64,0.043,705.33,0,,,0,,40125.27,0,20062.64,0.048,2272.72,,,,,,,,,,,,
24848.49,,,0.041,1941.29,24848.49,0,24848.49,0.035,873.58,0,,,0,,49696.97,0,24848.49,0.038,2814.87,,,,,,,,,,,,
24092.9,,,0.043,1882.26,24092.9,0,24092.9,0.036,847.02,0,,,0,,48185.8,0,24092.9,0.04,2729.27,,,,,,,,,,,,
24917.9,,,0.041,1946.71,24917.9,0,24917.9,0.036,876.02,0,,,0,,49835.79,0,24917.9,0.038,2822.73,,,,,,,,,,,,
